ts,cmd,source,left_x,left_y,right_x,right_y,left_vis,right_vis
1770090826.823788,stop,cv,1295.4521942138672,1473.7330484390259,507.3145294189453,1474.6488189697266,0.7453390955924988,0.6872586011886597
1770090826.852334,stop,cv,1295.4521942138672,1473.7330484390259,507.3145294189453,1474.6488189697266,0.7453390955924988,0.6872586011886597
1770090826.890824,stop,cv,1295.4521942138672,1473.7330484390259,507.3145294189453,1474.6488189697266,0.7453390955924988,0.6872586011886597
1770090826.922865,stop,cv,1310.9052658081055,1629.9948120117188,435.3922462463379,1526.0469388961792,0.6815056204795837,0.632742166519165
1770090826.953773,stop,cv,1263.4089660644531,1552.6789569854736,474.90955352783203,1545.7386445999146,0.6278025507926941,0.5850337147712708
1770090826.989248,stop,cv,1263.4089660644531,1552.6789569854736,474.90955352783203,1545.7386445999146,0.6278025507926941,0.5850337147712708
1770090827.022338,stop,cv,1256.8161392211914,1530.680251121521,483.00121307373047,1666.9423484802246,0.5791915655136108,0.5383813381195068
1770090827.052280,stop,cv,1256.8161392211914,1530.680251121521,483.00121307373047,1666.9423484802246,0.5791915655136108,0.5383813381195068
1770090827.085607,stop,cv,1256.8161392211914,1530.680251121521,483.00121307373047,1666.9423484802246,0.5791915655136108,0.5383813381195068
1770090827.123718,stop,cv,1243.2499694824219,1510.1908349990845,537.3796463012695,1619.203577041626,0.5357058644294739,0.49565523862838745
1770090827.154771,stop,cv,1210.3040313720703,1425.8262634277344,535.594539642334,1679.6834421157837,0.4996412396430969,0.46041908860206604
1770090827.190446,stop,cv,1210.3040313720703,1425.8262634277344,535.594539642334,1679.6834421157837,0.4996412396430969,0.46041908860206604
1770090827.219026,stop,cv,1256.4850616455078,1303.7757968902588,472.179479598999,904.7171688079834,0.521599292755127,0.5049850940704346
1770090827.257106,stop,cv,1256.4850616455078,1303.7757968902588,472.179479598999,904.7171688079834,0.521599292755127,0.5049850940704346
1770090827.289489,stop,cv,1256.4850616455078,1303.7757968902588,472.179479598999,904.7171688079834,0.521599292755127,0.5049850940704346
1770090827.318944,stop,cv,1159.475440979004,1230.1325511932373,544.0603065490723,620.7678580284119,0.5095944404602051,0.500619113445282
1770090827.354692,stop,cv,1026.0449981689453,1191.9249773025513,556.7017364501953,554.5126390457153,0.50649493932724,0.5081614255905151
1770090827.390436,stop,cv,1026.0449981689453,1191.9249773025513,556.7017364501953,554.5126390457153,0.50649493932724,0.5081614255905151
1770090827.423795,stop,cv,1096.8585205078125,1240.9718084335327,566.7030715942383,434.5347583293915,0.5231215953826904,0.5433523058891296
1770090827.452308,stop,cv,1096.8585205078125,1240.9718084335327,566.7030715942383,434.5347583293915,0.5231215953826904,0.5433523058891296
1770090827.490443,stop,cv,1222.4605178833008,1705.0200176239014,573.3786964416504,452.2365653514862,0.528815507888794,0.5848184823989868
1770090827.522605,stop,cv,1222.4605178833008,1705.0200176239014,573.3786964416504,452.2365653514862,0.528815507888794,0.5848184823989868
1770090827.554385,stop,cv,1125.9170150756836,1573.419427871704,597.8789520263672,416.0947859287262,0.5385317802429199,0.6131657958030701
1770090827.586741,stop,cv,1125.9170150756836,1573.419427871704,597.8789520263672,416.0947859287262,0.5385317802429199,0.6131657958030701
1770090827.623403,stop,cv,1127.0076370239258,1522.4363851547241,620.0438117980957,378.47944378852844,0.5519921183586121,0.6417425870895386
1770090827.653227,right,cv,1127.0076370239258,1522.4363851547241,620.0438117980957,378.47944378852844,0.5519921183586121,0.6417425870895386
1770090827.689247,right,cv,1008.1582260131836,1214.4426584243774,640.5691337585449,354.73352551460266,0.5666775703430176,0.6697374582290649
1770090827.718943,right,cv,1008.1582260131836,1214.4426584243774,640.5691337585449,354.73352551460266,0.5666775703430176,0.6697374582290649
1770090827.752766,right,cv,1215.9416198730469,1611.31685256958,647.8332710266113,348.80760312080383,0.5747449398040771,0.6962926983833313
1770090827.785806,right,cv,1215.9416198730469,1611.31685256958,647.8332710266113,348.80760312080383,0.5747449398040771,0.6962926983833313
1770090827.823774,right,cv,1202.7252960205078,1575.507173538208,652.0486450195312,362.3131263256073,0.58031165599823,0.7187694311141968
1770090827.853710,right,cv,1202.7252960205078,1575.507173538208,652.0486450195312,362.3131263256073,0.58031165599823,0.7187694311141968
1770090827.886117,right,cv,1202.7252960205078,1575.507173538208,652.0486450195312,362.3131263256073,0.58031165599823,0.7187694311141968
1770090827.922388,right,cv,1199.5992279052734,1628.925061225891,648.4164047241211,363.9956760406494,0.5911558270454407,0.7405623197555542
1770090827.957122,right,cv,1195.1537704467773,1650.3413200378418,648.9892959594727,355.6120240688324,0.5981531143188477,0.7598426342010498
1770090827.988840,right,cv,1195.1537704467773,1650.3413200378418,648.9892959594727,355.6120240688324,0.5981531143188477,0.7598426342010498
1770090828.023770,right,cv,1175.270118713379,1632.760534286499,649.7376251220703,337.3697090148926,0.6093880534172058,0.7782164216041565
1770090828.057103,right,cv,1175.270118713379,1632.760534286499,649.7376251220703,337.3697090148926,0.6093880534172058,0.7782164216041565
1770090828.088484,right,cv,1175.270118713379,1632.760534286499,649.7376251220703,337.3697090148926,0.6093880534172058,0.7782164216041565
1770090828.122109,right,cv,1182.5003814697266,1803.9694547653198,645.2548027038574,339.80658173561096,0.6071000695228577,0.794281005859375
1770090828.152276,right,cv,1222.5675201416016,1854.2115640640259,624.9972152709961,340.6220591068268,0.5956169962882996,0.8078622817993164
1770090828.185608,right,cv,1222.5675201416016,1854.2115640640259,624.9972152709961,340.6220591068268,0.5956169962882996,0.8078622817993164
1770090828.223513,right,cv,1263.2930374145508,1815.4163932800293,614.0746307373047,343.0384612083435,0.5990035533905029,0.8221626281738281
1770090828.257104,right,cv,1263.2930374145508,1815.4163932800293,614.0746307373047,343.0384612083435,0.5990035533905029,0.8221626281738281
1770090828.285608,right,cv,1263.2930374145508,1815.4163932800293,614.0746307373047,343.0384612083435,0.5990035533905029,0.8221626281738281
1770090828.323774,right,cv,1324.5832443237305,1877.1117496490479,608.4366989135742,348.2036876678467,0.5994714498519897,0.8365707397460938
1770090828.352702,right,cv,1307.7711868286133,1641.9218444824219,656.7062187194824,331.8254542350769,0.6034796237945557,0.8453415036201477
1770090828.390449,right,cv,1307.7711868286133,1641.9218444824219,656.7062187194824,331.8254542350769,0.6034796237945557,0.8453415036201477
1770090828.423774,right,cv,1278.2677459716797,1673.0356407165527,654.9069213867188,330.228488445282,0.5932454466819763,0.8529026508331299
1770090828.457110,right,cv,1278.2677459716797,1673.0356407165527,654.9069213867188,330.228488445282,0.5932454466819763,0.8529026508331299
1770090828.486695,right,cv,1284.521484375,1700.4488897323608,653.2091903686523,336.0484206676483,0.596881628036499,0.8627532720565796
1770090828.523807,right,cv,1284.521484375,1700.4488897323608,653.2091903686523,336.0484206676483,0.596881628036499,0.8627532720565796
1770090828.553506,right,cv,1245.216407775879,1618.1329250335693,651.4609336853027,341.36762738227844,0.595723032951355,0.8684129118919373
1770090828.590438,right,cv,1245.216407775879,1618.1329250335693,651.4609336853027,341.36762738227844,0.595723032951355,0.8684129118919373
1770090828.623775,right,cv,1263.596305847168,1429.9857902526855,656.5182495117188,341.65473103523254,0.6026200652122498,0.872357189655304
1770090828.657112,right,cv,1263.596305847168,1429.9857902526855,656.5182495117188,341.65473103523254,0.6026200652122498,0.872357189655304
1770090828.688124,right,cv,1245.933837890625,1779.5141458511353,666.763744354248,341.42524123191833,0.5992321968078613,0.8812842965126038
1770090828.723771,right,cv,1245.933837890625,1779.5141458511353,666.763744354248,341.42524123191833,0.5992321968078613,0.8812842965126038
1770090828.757104,right,cv,1064.938087463379,1250.116639137268,699.627799987793,341.7974781990051,0.601902961730957,0.8795218467712402
1770090828.790438,right,cv,1064.938087463379,1250.116639137268,699.627799987793,341.7974781990051,0.601902961730957,0.8795218467712402
1770090828.823122,right,cv,1064.938087463379,1250.116639137268,699.627799987793,341.7974781990051,0.601902961730957,0.8795218467712402
1770090828.853377,right,cv,1110.2331161499023,1686.8076038360596,695.5800247192383,343.2128155231476,0.605749249458313,0.8849389553070068
1770090828.890442,right,cv,1703.312873840332,1003.9835786819458,691.1046981811523,345.5116403102875,0.6426222920417786,0.8952816128730774
1770090828.918937,right,cv,1703.312873840332,1003.9835786819458,691.1046981811523,345.5116403102875,0.6426222920417786,0.8952816128730774
1770090828.956853,right,cv,1750.3007125854492,830.2774357795715,689.4817543029785,345.7395529747009,0.6774804592132568,0.9052361249923706
1770090828.990438,right,cv,1750.3007125854492,830.2774357795715,689.4817543029785,345.7395529747009,0.6774804592132568,0.9052361249923706
1770090829.021748,right,cv,1750.3007125854492,830.2774357795715,689.4817543029785,345.7395529747009,0.6774804592132568,0.9052361249923706
1770090829.055086,right,cv,1779.4488143920898,713.5120582580566,670.9761428833008,361.7737126350403,0.708863377571106,0.9141294360160828
1770090829.090435,right,cv,1793.0552673339844,597.1685171127319,671.202220916748,364.501873254776,0.7374330759048462,0.9222816824913025
1770090829.118979,right,cv,1793.0552673339844,597.1685171127319,671.202220916748,364.501873254776,0.7374330759048462,0.9222816824913025
1770090829.153693,stop,cv,1815.7575988769531,509.34457182884216,671.4718437194824,367.506000995636,0.7632692456245422,0.9298511743545532
1770090829.188568,stop,cv,1815.7575988769531,509.34457182884216,671.4718437194824,367.506000995636,0.7632692456245422,0.9298511743545532
1770090829.223771,stop,cv,1815.7575988769531,509.34457182884216,671.4718437194824,367.506000995636,0.7632692456245422,0.9298511743545532
1770090829.252270,stop,cv,1838.5478210449219,483.0929982662201,671.9541549682617,370.3001117706299,0.7862153053283691,0.9363667368888855
1770090829.287448,stop,cv,1863.526954650879,506.6924035549164,650.9561920166016,381.69535875320435,0.8071377873420715,0.9424546360969543
1770090829.319001,stop,cv,1863.526954650879,506.6924035549164,650.9561920166016,381.69535875320435,0.8071377873420715,0.9424546360969543
1770090829.352961,forward,cv,1876.0192108154297,488.67735743522644,651.8682289123535,382.1474826335907,0.825531005859375,0.9475300312042236
1770090829.385601,forward,cv,1876.0192108154297,488.67735743522644,651.8682289123535,382.1474826335907,0.825531005859375,0.9475300312042236
1770090829.418957,forward,cv,1876.0192108154297,488.67735743522644,651.8682289123535,382.1474826335907,0.825531005859375,0.9475300312042236
1770090829.455214,forward,cv,1873.506202697754,479.8342430591583,647.1209907531738,392.4840831756592,0.8422669172286987,0.952362596988678
1770090829.487176,forward,cv,1863.5770797729492,446.2925863265991,644.0752029418945,393.3488380908966,0.8564812541007996,0.9558090567588806
1770090829.519061,forward,cv,1863.5770797729492,446.2925863265991,644.0752029418945,393.3488380908966,0.8564812541007996,0.9558090567588806
1770090829.556322,forward,cv,1871.6622161865234,449.2260003089905,644.4451904296875,394.20165181159973,0.8702830076217651,0.959915041923523
1770090829.590438,forward,cv,1871.6622161865234,449.2260003089905,644.4451904296875,394.20165181159973,0.8702830076217651,0.959915041923523
1770090829.623142,forward,cv,1871.6622161865234,449.2260003089905,644.4451904296875,394.20165181159973,0.8702830076217651,0.959915041923523
1770090829.657106,forward,cv,1881.284523010254,461.35735273361206,644.5774269104004,393.8724160194397,0.8824001550674438,0.9633532762527466
1770090829.690435,forward,cv,1878.4117126464844,461.81852102279663,642.0401000976562,393.7843859195709,0.8934516310691833,0.9666340947151184
1770090829.720024,forward,cv,1878.4117126464844,461.81852102279663,642.0401000976562,393.7843859195709,0.8934516310691833,0.9666340947151184
1770090829.757106,forward,cv,1885.147476196289,444.58303213119507,637.1285247802734,391.6366124153137,0.9031832218170166,0.969337522983551
1770090829.790522,forward,cv,1885.147476196289,444.58303213119507,637.1285247802734,391.6366124153137,0.9031832218170166,0.969337522983551
1770090829.822578,forward,cv,1885.147476196289,444.58303213119507,637.1285247802734,391.6366124153137,0.9031832218170166,0.969337522983551
1770090829.855978,forward,cv,1885.4756927490234,446.8346071243286,633.057746887207,392.53207325935364,0.9123692512512207,0.9720576405525208
1770090829.887050,forward,cv,1885.4533767700195,449.42381858825684,622.0162582397461,409.6759593486786,0.9203833341598511,0.9742371439933777
1770090829.921304,forward,cv,1885.4533767700195,449.42381858825684,622.0162582397461,409.6759593486786,0.9203833341598511,0.9742371439933777
1770090829.957175,forward,cv,1878.7950897216797,447.1324932575226,623.4762954711914,413.9419913291931,0.9276494979858398,0.9761985540390015
1770090829.989579,forward,cv,1878.7950897216797,447.1324932575226,623.4762954711914,413.9419913291931,0.9276494979858398,0.9761985540390015
1770090830.018931,forward,cv,1879.0199661254883,432.2650623321533,623.6716461181641,416.5766501426697,0.9338538646697998,0.9775353670120239
1770090830.057104,forward,cv,1879.0199661254883,432.2650623321533,623.6716461181641,416.5766501426697,0.9338538646697998,0.9775353670120239
1770090830.090000,forward,cv,1878.6140441894531,418.16099882125854,636.5264511108398,412.9355192184448,0.9368681311607361,0.9742328524589539
1770090830.122836,forward,cv,1878.6140441894531,418.16099882125854,636.5264511108398,412.9355192184448,0.9368681311607361,0.9742328524589539
1770090830.154313,forward,cv,1882.8997421264648,421.08469247817993,637.5479507446289,424.1056537628174,0.940997302532196,0.9743582606315613
1770090830.189033,forward,cv,1882.8997421264648,421.08469247817993,637.5479507446289,424.1056537628174,0.940997302532196,0.9743582606315613
1770090830.222172,forward,cv,1876.9927597045898,420.5507183074951,641.6952323913574,432.7478277683258,0.9461384415626526,0.9765136241912842
1770090830.254864,forward,cv,1876.9927597045898,420.5507183074951,641.6952323913574,432.7478277683258,0.9461384415626526,0.9765136241912842
1770090830.290440,stop,cv,1859.4694519042969,417.6108992099762,645.1991844177246,537.8788447380066,0.9431025981903076,0.9641633629798889
1770090830.323770,stop,cv,1859.4694519042969,417.6108992099762,645.1991844177246,537.8788447380066,0.9431025981903076,0.9641633629798889
1770090830.353587,stop,cv,1844.1093063354492,409.2817711830139,659.1170310974121,573.409788608551,0.947778046131134,0.9670108556747437
1770090830.390438,stop,cv,1844.1093063354492,409.2817711830139,659.1170310974121,573.409788608551,0.947778046131134,0.9670108556747437
1770090830.423766,stop,cv,1846.2791061401367,409.8874890804291,660.8584785461426,644.8490309715271,0.9520068764686584,0.9692150950431824
1770090830.457104,stop,cv,1846.2791061401367,409.8874890804291,660.8584785461426,644.8490309715271,0.9520068764686584,0.9692150950431824
1770090830.490438,left,cv,1847.2107696533203,409.9210596084595,658.5721778869629,738.938627243042,0.9561198949813843,0.9718502759933472
1770090830.523769,left,cv,1847.2107696533203,409.9210596084595,658.5721778869629,738.938627243042,0.9561198949813843,0.9718502759933472
1770090830.557898,left,cv,1847.7231216430664,396.00364565849304,630.2193260192871,857.1661734580994,0.9555312991142273,0.9668565988540649
1770090830.586168,left,cv,1847.7231216430664,396.00364565849304,630.2193260192871,857.1661734580994,0.9555312991142273,0.9668565988540649
1770090830.623766,left,cv,1844.769630432129,397.90705919265747,757.6468276977539,804.0229654312134,0.9337263703346252,0.9469695687294006
1770090830.652635,left,cv,1844.769630432129,397.90705919265747,757.6468276977539,804.0229654312134,0.9337263703346252,0.9469695687294006
1770090830.690439,left,cv,1869.0242385864258,432.75832056999207,730.4398155212402,870.2544951438904,0.9260057210922241,0.9289402961730957
1770090830.723772,left,cv,1869.0242385864258,432.75832056999207,730.4398155212402,870.2544951438904,0.9260057210922241,0.9289402961730957
1770090830.756518,left,cv,1834.713478088379,456.66314363479614,1163.760108947754,601.0553598403931,0.8929460644721985,0.895190417766571
1770090830.785623,left,cv,1834.713478088379,456.66314363479614,1163.760108947754,601.0553598403931,0.8929460644721985,0.895190417766571
1770090830.823671,left,cv,1818.6783599853516,484.72530484199524,1039.6681594848633,607.4659466743469,0.8585039973258972,0.8556345105171204
1770090830.857455,left,cv,1818.6783599853516,484.72530484199524,1039.6681594848633,607.4659466743469,0.8585039973258972,0.8556345105171204
1770090830.890445,left,cv,1872.9703903198242,479.88471150398254,729.2807006835938,947.8733539581299,0.8697094917297363,0.8637530207633972
1770090830.921882,left,cv,1872.9703903198242,479.88471150398254,729.2807006835938,947.8733539581299,0.8697094917297363,0.8637530207633972
1770090830.957102,left,cv,1871.462516784668,482.3574721813202,677.0183372497559,962.8681468963623,0.8759242296218872,0.8639113903045654
1770090830.990436,left,cv,1871.462516784668,482.3574721813202,677.0183372497559,962.8681468963623,0.8759242296218872,0.8639113903045654
1770090831.018952,left,cv,1870.8227920532227,469.90476965904236,679.0710639953613,930.4779624938965,0.8822135925292969,0.8682636618614197
1770090831.055577,left,cv,1870.8227920532227,469.90476965904236,679.0710639953613,930.4779624938965,0.8822135925292969,0.8682636618614197
1770090831.090434,left,cv,1862.6799774169922,471.51283979415894,599.1383743286133,967.865617275238,0.8923333883285522,0.8793197870254517
1770090831.123778,left,cv,1862.6799774169922,471.51283979415894,599.1383743286133,967.865617275238,0.8923333883285522,0.8793197870254517
1770090831.152323,left,cv,1862.6799774169922,471.51283979415894,599.1383743286133,967.865617275238,0.8923333883285522,0.8793197870254517
1770090831.190439,left,cv,1859.2755889892578,492.58525013923645,603.2424545288086,963.5164475440979,0.9017136096954346,0.8902283310890198
1770090831.223798,left,cv,1866.6153717041016,496.0002064704895,590.8164024353027,960.5700302124023,0.9085214138031006,0.8934022188186646
1770090831.255135,left,cv,1866.6153717041016,496.0002064704895,590.8164024353027,960.5700302124023,0.9085214138031006,0.8934022188186646
1770090831.291033,stop,cv,1870.9735107421875,532.8866529464722,587.5160980224609,949.4074273109436,0.9161233901977539,0.9024016857147217
1770090831.322264,stop,cv,1870.9735107421875,532.8866529464722,587.5160980224609,949.4074273109436,0.9161233901977539,0.9024016857147217
1770090831.356578,stop,cv,1870.9735107421875,532.8866529464722,587.5160980224609,949.4074273109436,0.9161233901977539,0.9024016857147217
1770090831.387368,stop,cv,1875.5395889282227,529.7783052921295,569.7687721252441,946.7665243148804,0.9140728712081909,0.8861696720123291
1770090831.419750,stop,cv,1873.30810546875,521.4647877216339,573.9117622375488,950.183379650116,0.9182055592536926,0.8893228769302368
1770090831.456889,stop,cv,1873.30810546875,521.4647877216339,573.9117622375488,950.183379650116,0.9182055592536926,0.8893228769302368
1770090831.488072,stop,cv,1864.1386413574219,529.25572514534,563.9407539367676,948.4093236923218,0.9252262115478516,0.8993104100227356
1770090831.523769,stop,cv,1864.1386413574219,529.25572514534,563.9407539367676,948.4093236923218,0.9252262115478516,0.8993104100227356
1770090831.555102,stop,cv,1864.1386413574219,529.25572514534,563.9407539367676,948.4093236923218,0.9252262115478516,0.8993104100227356
1770090831.586417,stop,cv,1827.07763671875,594.1978311538696,544.6381187438965,950.843653678894,0.92996746301651,0.9048000574111938
1770090831.623779,stop,cv,1791.573600769043,610.574004650116,553.9410209655762,950.464882850647,0.9322624802589417,0.9066548943519592
1770090831.657097,stop,cv,1791.573600769043,610.574004650116,553.9410209655762,950.464882850647,0.9322624802589417,0.9066548943519592
1770090831.690436,stop,cv,1670.7994079589844,922.6143479347229,537.1200370788574,969.3137526512146,0.9323067665100098,0.9136106967926025
1770090831.723891,stop,cv,1670.7994079589844,922.6143479347229,537.1200370788574,969.3137526512146,0.9323067665100098,0.9136106967926025
1770090831.757103,stop,cv,1670.7994079589844,922.6143479347229,537.1200370788574,969.3137526512146,0.9323067665100098,0.9136106967926025
1770090831.791558,stop,cv,1709.161605834961,923.3142113685608,538.9223098754883,968.1574201583862,0.9372962117195129,0.9212698340415955
1770090831.820855,stop,cv,1721.1444854736328,940.1616597175598,513.7273979187012,983.4948062896729,0.9416811466217041,0.9276870489120483
1770090831.857092,stop,cv,1721.1444854736328,940.1616597175598,513.7273979187012,983.4948062896729,0.9416811466217041,0.9276870489120483
1770090831.890557,stop,cv,1733.2242965698242,1039.0015983581543,494.0965461730957,1028.5033893585205,0.9462117552757263,0.9341713786125183
1770090831.923771,stop,cv,1733.2242965698242,1039.0015983581543,494.0965461730957,1028.5033893585205,0.9462117552757263,0.9341713786125183
1770090831.957110,stop,cv,1733.2242965698242,1039.0015983581543,494.0965461730957,1028.5033893585205,0.9462117552757263,0.9341713786125183
1770090831.985621,stop,cv,1337.7602005004883,1343.866925239563,629.7960662841797,1039.8265385627747,0.9077683091163635,0.9288806915283203
1770090832.023771,stop,cv,1118.338394165039,1222.5965309143066,677.9280281066895,988.2333040237427,0.8639878034591675,0.909238874912262
1770090832.053508,stop,cv,1118.338394165039,1222.5965309143066,677.9280281066895,988.2333040237427,0.8639878034591675,0.909238874912262
1770090832.085560,stop,cv,1276.3996124267578,1439.5480155944824,733.1607055664062,975.7501530647278,0.80438232421875,0.8933477997779846
1770090832.121062,stop,cv,1276.3996124267578,1439.5480155944824,733.1607055664062,975.7501530647278,0.80438232421875,0.8933477997779846
1770090832.154880,stop,cv,1276.3996124267578,1439.5480155944824,733.1607055664062,975.7501530647278,0.80438232421875,0.8933477997779846
1770090832.189201,stop,cv,1124.9788284301758,1316.685290336609,440.21392822265625,1337.0472478866577,0.7396323084831238,0.824596643447876
1770090832.223551,stop,cv,1214.677619934082,1519.123878479004,474.78504180908203,1676.7207384109497,0.6773064732551575,0.7515352964401245
1770090832.257109,stop,cv,1214.677619934082,1519.123878479004,474.78504180908203,1676.7207384109497,0.6773064732551575,0.7515352964401245
1770090832.287648,stop,cv,1035.9686279296875,1244.310064315796,579.393196105957,1419.6334505081177,0.6178128123283386,0.6808868646621704
1770090832.323771,stop,cv,1035.9686279296875,1244.310064315796,579.393196105957,1419.6334505081177,0.6178128123283386,0.6808868646621704
1770090832.357736,stop,cv,1035.9686279296875,1244.310064315796,579.393196105957,1419.6334505081177,0.6178128123283386,0.6808868646621704
1770090832.390433,stop,cv,1115.0089645385742,1194.8835611343384,646.0788917541504,1541.7560148239136,0.5712461471557617,0.6224850416183472
1770090832.423073,stop,cv,1097.7710723876953,1188.4363460540771,671.4934158325195,1453.9558553695679,0.5212745666503906,0.5642597675323486
1770090832.457106,stop,cv,1097.7710723876953,1188.4363460540771,671.4934158325195,1453.9558553695679,0.5212745666503906,0.5642597675323486
1770090832.490490,stop,cv,1128.669319152832,1065.739381313324,657.4407577514648,1229.4212293624878,0.47724971175193787,0.5132171511650085
1770090832.523767,stop,cv,1128.669319152832,1065.739381313324,657.4407577514648,1229.4212293624878,0.47724971175193787,0.5132171511650085
1770090832.552325,stop,cv,1128.669319152832,1065.739381313324,657.4407577514648,1229.4212293624878,0.47724971175193787,0.5132171511650085
1770090832.585613,stop,cv,1182.7576446533203,1370.4628944396973,557.8672027587891,1397.3285865783691,0.4374605119228363,0.47108057141304016
1770090832.623770,stop,cv,1156.2189102172852,1340.3189420700073,680.5828857421875,1413.1066703796387,0.4026954174041748,0.42787402868270874
1770090832.652279,stop,cv,1156.2189102172852,1340.3189420700073,680.5828857421875,1413.1066703796387,0.4026954174041748,0.42787402868270874
1770090832.686760,stop,cv,1157.5435638427734,1334.3107509613037,556.497745513916,1354.1518020629883,0.3696790635585785,0.38995856046676636
1770090832.723767,stop,cv,1157.5435638427734,1334.3107509613037,556.497745513916,1354.1518020629883,0.3696790635585785,0.38995856046676636
1770090832.754114,stop,cv,1153.1171035766602,1319.1136980056763,561.8621063232422,1310.1355934143066,0.34123945236206055,0.35832303762435913
1770090832.785615,stop,cv,1153.1171035766602,1319.1136980056763,561.8621063232422,1310.1355934143066,0.34123945236206055,0.35832303762435913
1770090832.823767,stop,cv,,,,,,
1770090832.853321,stop,cv,,,,,,
1770090832.888126,stop,cv,,,,,,
1770090832.923777,stop,cv,1102.9748153686523,1320.955924987793,597.5168609619141,1418.1898212432861,0.3166423738002777,0.32927846908569336
1770090832.952761,stop,cv,1095.3831481933594,1303.9989137649536,540.0617408752441,1382.4200534820557,0.30069056153297424,0.31393536925315857
1770090832.990432,stop,cv,1095.3831481933594,1303.9989137649536,540.0617408752441,1382.4200534820557,0.30069056153297424,0.31393536925315857
1770090833.023184,stop,cv,1086.5398406982422,1249.2897033691406,512.3679542541504,1276.7608880996704,0.27843356132507324,0.28913962841033936
1770090833.057103,stop,cv,1086.5398406982422,1249.2897033691406,512.3679542541504,1276.7608880996704,0.27843356132507324,0.28913962841033936
1770090833.088325,stop,cv,1217.3745346069336,1513.4136056900024,504.3446731567383,1712.1052980422974,0.2615896761417389,0.2713616192340851
1770090833.120898,stop,cv,1217.3745346069336,1513.4136056900024,504.3446731567383,1712.1052980422974,0.2615896761417389,0.2713616192340851
1770090833.157108,stop,cv,1196.5524673461914,1394.6577501296997,459.69494819641113,1337.266502380371,0.2514663636684418,0.26047879457473755
1770090833.185897,stop,cv,1196.5524673461914,1394.6577501296997,459.69494819641113,1337.266502380371,0.2514663636684418,0.26047879457473755
1770090833.219516,stop,cv,1095.5180740356445,1271.6182565689087,483.25550079345703,1365.955753326416,0.23669813573360443,0.24085424840450287
1770090833.257098,stop,cv,1095.5180740356445,1271.6182565689087,483.25550079345703,1365.955753326416,0.23669813573360443,0.24085424840450287
1770090833.289242,stop,cv,1099.7894668579102,1146.2930059432983,481.5190887451172,1297.7844715118408,0.22460927069187164,0.22712774574756622
1770090833.323768,stop,cv,1099.7894668579102,1146.2930059432983,481.5190887451172,1297.7844715118408,0.22460927069187164,0.22712774574756622
1770090833.353569,stop,cv,1124.161720275879,1177.4778699874878,387.97176361083984,1451.496548652649,0.22513185441493988,0.22667616605758667
1770090833.389845,stop,cv,1124.161720275879,1177.4778699874878,387.97176361083984,1451.496548652649,0.22513185441493988,0.22667616605758667
1770090833.424118,stop,cv,1245.8071517944336,1608.1748056411743,420.36855697631836,1852.8774976730347,0.21507909893989563,0.20773091912269592
1770090833.457097,stop,cv,1245.8071517944336,1608.1748056411743,420.36855697631836,1852.8774976730347,0.21507909893989563,0.20773091912269592
1770090833.490433,stop,cv,1224.1059494018555,1526.059684753418,423.97032737731934,1726.8822526931763,0.20665445923805237,0.20197562873363495
1770090833.523774,stop,cv,1224.1059494018555,1526.059684753418,423.97032737731934,1726.8822526931763,0.20665445923805237,0.20197562873363495
1770090833.557106,stop,cv,1224.1059494018555,1526.059684753418,423.97032737731934,1726.8822526931763,0.20665445923805237,0.20197562873363495
1770090833.587363,stop,cv,1251.7115020751953,1482.2067260742188,427.8058433532715,1675.1527404785156,0.19908364117145538,0.19523335993289948
1770090833.623763,stop,cv,1216.7962646484375,1357.424397468567,457.81880378723145,1553.6327075958252,0.1895846724510193,0.18391600251197815
1770090833.652692,stop,cv,1216.7962646484375,1357.424397468567,457.81880378723145,1553.6327075958252,0.1895846724510193,0.18391600251197815
1770090833.685622,stop,cv,1185.728874206543,1329.1448163986206,496.97851181030273,1452.6542329788208,0.18203949928283691,0.17739242315292358
1770090833.723773,stop,cv,1185.728874206543,1329.1448163986206,496.97851181030273,1452.6542329788208,0.18203949928283691,0.17739242315292358
1770090833.754662,stop,cv,1186.2934112548828,1324.4185495376587,532.921314239502,1474.80073928833,0.1742514669895172,0.16777490079402924
1770090833.788907,stop,cv,1186.2934112548828,1324.4185495376587,532.921314239502,1474.80073928833,0.1742514669895172,0.16777490079402924
1770090833.823770,stop,cv,1201.6674041748047,1152.9141569137573,527.8426551818848,1377.1921920776367,0.16700126230716705,0.15756356716156006
1770090833.856882,stop,cv,1201.6674041748047,1152.9141569137573,527.8426551818848,1377.1921920776367,0.16700126230716705,0.15756356716156006
1770090833.885618,stop,cv,1201.4632415771484,1188.9354944229126,546.0727500915527,1415.8928632736206,0.15958495438098907,0.14804500341415405
1770090833.923767,stop,cv,1201.4632415771484,1188.9354944229126,546.0727500915527,1415.8928632736206,0.15958495438098907,0.14804500341415405
1770090833.953670,stop,cv,1144.4722366333008,1205.4904317855835,557.9183006286621,1278.7863206863403,0.15107478201389313,0.13923373818397522
1770090833.990434,stop,cv,1144.4722366333008,1205.4904317855835,557.9183006286621,1278.7863206863403,0.15107478201389313,0.13923373818397522
1770090834.021728,stop,cv,1305.0780487060547,1328.6047267913818,489.28613662719727,1543.0393552780151,0.1545541137456894,0.1437421292066574
